row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
6,gaussian_process,0,bucketed,last_depth,128,512,3,9,4.004825063049793,3.6899296417832375,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,10,3.9617753624916077,3.6540850400924683,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,11,3.7345807552337646,3.6484180837869644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,12,4.206527851521969,3.6531287655234337,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,13,3.98856034129858,3.6463629081845284,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,14,3.9157349169254303,3.6698237657546997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,15,3.607689432799816,3.7705836445093155,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,16,3.6817695572972298,3.702522285282612,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,17,4.239463105797768,3.566666468977928,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,18,3.6963893100619316,3.5373875200748444,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,19,3.810742385685444,4.098819449543953,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,20,3.5398950800299644,3.7127795293927193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,21,3.7467298433184624,3.605560392141342,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,22,4.013393081724644,3.676087774336338,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,23,3.7363963797688484,3.6585437804460526,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,24,3.6326930448412895,3.6854527592658997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,25,3.6201730519533157,3.528969593346119,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,26,3.5360683500766754,3.6074571311473846,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,27,3.6709950268268585,3.880953848361969,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,28,3.5280070826411247,3.553792953491211,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,gaussian_process,0,bucketed,last_depth,128,512,3,29,3.5282162725925446,3.370123617351055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,0,3.9854953438043594,3.9854953438043594,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,1,3.9335702136158943,3.9335702136158943,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,2,3.817336581647396,3.817336581647396,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,3,3.873087927699089,3.873087927699089,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,4,3.8131263852119446,3.8131263852119446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,5,3.985948368906975,3.985948368906975,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,6,4.005892664194107,4.005892664194107,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,7,3.9767238721251488,3.9767238721251488,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,8,4.242081694304943,4.242081694304943,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,9,3.831130214035511,3.831130214035511,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,10,3.8417512699961662,3.8417512699961662,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,11,3.8188169673085213,3.8188169673085213,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,12,3.8382358625531197,3.8382358625531197,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,13,3.8951331079006195,3.8951331079006195,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,14,3.8323397040367126,3.8323397040367126,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,15,3.8603706806898117,3.8603706806898117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,16,4.0760857462883,4.0760857462883,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,17,3.897144816815853,3.897144816815853,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,18,3.961218498647213,3.961218498647213,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,19,4.163493111729622,4.163493111729622,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,20,4.129930198192596,4.129930198192596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,21,4.655446745455265,4.655446745455265,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,22,4.1106676533818245,4.1106676533818245,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,23,4.056847229599953,4.056847229599953,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,24,3.952895648777485,3.952895648777485,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,25,4.09684419631958,4.09684419631958,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,26,3.9382262974977493,3.9382262974977493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,27,3.8831521943211555,3.8831521943211555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,gaussian_process,1,monolithic,monolithic,0,512,3,28,3.9136889651417732,3.9136889651417732,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
