row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,8,0.43133581429719925,0.3640357777476311,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,9,0.41843344271183014,0.3660808652639389,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,10,0.4148257225751877,0.3872294947504997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,11,0.4340713545680046,0.3732674643397331,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,12,0.43216096609830856,0.38109342008829117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,13,0.4149363413453102,0.38110294193029404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,14,0.43107497692108154,0.37286975234746933,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,15,0.4212297946214676,0.38454245030879974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,16,0.43181583285331726,0.41997313499450684,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,17,0.4484843313694,0.4648320823907852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,18,0.4241856634616852,0.3936620503664017,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,19,0.44146135449409485,0.523620568215847,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,20,0.4302552863955498,0.4936668202280998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,21,0.43477898836135864,0.4164911285042763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,22,0.421657532453537,0.4189607501029968,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,23,0.42774875462055206,0.3789856880903244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,24,0.4377817213535309,0.3655030429363251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,25,0.4321896955370903,0.36918850988149643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,26,0.4566963464021683,0.3727530464529991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,27,0.4192059487104416,0.36427347362041473,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,28,0.4215158373117447,0.3780449703335762,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,hierarchical_logistic,3,bucketed,last_depth,64,512,8,29,0.43525923043489456,0.3652065321803093,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,0,0.4852304831147194,0.38436976820230484,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,1,0.4802476540207863,0.39978741109371185,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,2,0.47028446942567825,0.37539392709732056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,3,0.6164469793438911,0.38355350494384766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,4,0.4677305296063423,0.3962042033672333,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,5,0.48172111064195633,0.3769332244992256,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,6,0.4535006061196327,0.3829095959663391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,7,0.4606575071811676,0.3667048364877701,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,8,0.46018918603658676,0.3640357777476311,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,9,0.4725441709160805,0.3660808652639389,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,10,0.4735271483659744,0.3872294947504997,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,11,0.47385185211896896,0.3732674643397331,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,12,0.475240521132946,0.38109342008829117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,13,0.5717879682779312,0.38110294193029404,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,14,0.5778136402368546,0.37286975234746933,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,15,0.6658569574356079,0.38454245030879974,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,16,0.626767098903656,0.41997313499450684,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,17,0.6180009990930557,0.4648320823907852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,18,0.5893250778317451,0.3936620503664017,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,19,0.5934627801179886,0.523620568215847,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,20,0.6270745098590851,0.4936668202280998,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,21,0.5979210138320923,0.4164911285042763,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,22,0.5985395461320877,0.4189607501029968,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,23,0.6034985855221748,0.3789856880903244,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,24,0.5685853138566017,0.3655030429363251,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,25,0.5971186608076096,0.36918850988149643,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,26,0.5541249141097069,0.3727530464529991,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,27,0.5849685221910477,0.36427347362041473,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,28,0.6394051611423492,0.3780449703335762,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,hierarchical_logistic,3,bucketed,last_depth,128,512,8,29,0.5336585268378258,0.3652065321803093,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,0,0.46322809159755707,0.46322809159755707,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,1,0.48626377433538437,0.48626377433538437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,2,0.45984867960214615,0.45984867960214615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,3,0.44379525631666183,0.44379525631666183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,4,0.43251892924308777,0.43251892924308777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,5,0.43144261091947556,0.43144261091947556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,6,0.5215284526348114,0.5215284526348114,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,7,0.5199565961956978,0.5199565961956978,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,8,0.49149584025144577,0.49149584025144577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,9,0.4901283383369446,0.4901283383369446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,10,0.43892331421375275,0.43892331421375275,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,11,0.47209226340055466,0.47209226340055466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,12,0.45022743195295334,0.45022743195295334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,13,0.4725356921553612,0.4725356921553612,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,14,0.48271188884973526,0.48271188884973526,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,15,0.4678984209895134,0.4678984209895134,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,16,0.5120997726917267,0.5120997726917267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,17,0.4520931914448738,0.4520931914448738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,18,0.5214550122618675,0.5214550122618675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,19,0.4904521778225899,0.4904521778225899,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,20,0.4731917604804039,0.4731917604804039,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,21,0.43680503219366074,0.43680503219366074,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,22,0.4781244099140167,0.4781244099140167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,23,0.4194047898054123,0.4194047898054123,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,24,0.4310441166162491,0.4310441166162491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,25,0.4711507111787796,0.4711507111787796,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,26,0.43227241933345795,0.43227241933345795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,27,0.501584455370903,0.501584455370903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,28,0.44516052305698395,0.44516052305698395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,hierarchical_logistic,4,monolithic,monolithic,0,512,8,29,0.4526458606123924,0.4526458606123924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,0,0.5487878695130348,0.46322809159755707,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,1,0.5051632821559906,0.48626377433538437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,2,0.5185549631714821,0.45984867960214615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,3,0.49300405383110046,0.44379525631666183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,4,0.4908408299088478,0.43251892924308777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,5,0.5338115692138672,0.43144261091947556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,6,0.5306337997317314,0.5215284526348114,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,7,0.49789445102214813,0.5199565961956978,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,8,0.5045239925384521,0.49149584025144577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,9,0.48319245874881744,0.4901283383369446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,10,0.5156724229454994,0.43892331421375275,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,11,0.5051191225647926,0.47209226340055466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,12,0.6607027277350426,0.45022743195295334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,13,0.5849119201302528,0.4725356921553612,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,14,0.5254368931055069,0.48271188884973526,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,15,0.5530064031481743,0.4678984209895134,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,16,0.5873070433735847,0.5120997726917267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,17,0.43822576105594635,0.4520931914448738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,18,0.4426424950361252,0.5214550122618675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,19,0.4484015926718712,0.4904521778225899,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,20,0.4469459056854248,0.4731917604804039,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,21,0.4335239827632904,0.43680503219366074,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,22,0.4270976334810257,0.4781244099140167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,23,0.42801177501678467,0.4194047898054123,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,24,0.4150046408176422,0.4310441166162491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,25,0.5236841216683388,0.4711507111787796,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,26,0.4749549701809883,0.43227241933345795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,27,0.5404780581593513,0.501584455370903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,28,0.6242019981145859,0.44516052305698395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,hierarchical_logistic,4,bucketed,none,64,512,8,29,0.49769215285778046,0.4526458606123924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,0,0.5527659803628922,0.46322809159755707,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,1,0.529472328722477,0.48626377433538437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,2,0.46853768825531006,0.45984867960214615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,3,0.45623021572828293,0.44379525631666183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,4,0.4612778425216675,0.43251892924308777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,5,0.4519753009080887,0.43144261091947556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,6,0.4685409963130951,0.5215284526348114,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,7,0.4508436769247055,0.5199565961956978,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,8,0.4737658277153969,0.49149584025144577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,9,0.44935204088687897,0.4901283383369446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,10,0.4585758373141289,0.43892331421375275,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,11,0.4625357910990715,0.47209226340055466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,12,0.4529806450009346,0.45022743195295334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,13,0.4536818489432335,0.4725356921553612,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,14,0.4584915563464165,0.48271188884973526,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,15,0.4822755232453346,0.4678984209895134,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,16,0.46062121540308,0.5120997726917267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,17,0.4844488948583603,0.4520931914448738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,18,0.46034641563892365,0.5214550122618675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,19,0.5030437484383583,0.4904521778225899,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,20,0.4750991016626358,0.4731917604804039,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,21,0.5129865184426308,0.43680503219366074,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,22,0.4585166573524475,0.4781244099140167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,23,0.4781497046351433,0.4194047898054123,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,24,0.465705081820488,0.4310441166162491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,25,0.47175469249486923,0.4711507111787796,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,26,0.47524266690015793,0.43227241933345795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,27,0.48560629040002823,0.501584455370903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,28,0.4668198898434639,0.44516052305698395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,hierarchical_logistic,4,bucketed,none,128,512,8,29,0.47696804255247116,0.4526458606123924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,0,0.4011372849345207,0.46322809159755707,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,1,0.4227046072483063,0.48626377433538437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,2,0.42103957384824753,0.45984867960214615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,3,0.443958543241024,0.44379525631666183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,4,0.39572973549366,0.43251892924308777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,5,0.40712305158376694,0.43144261091947556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,6,0.44469138979911804,0.5215284526348114,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,7,0.42274730652570724,0.5199565961956978,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,8,0.41843651235103607,0.49149584025144577,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,9,0.42954248934984207,0.4901283383369446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,10,0.415832482278347,0.43892331421375275,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,11,0.40149638056755066,0.47209226340055466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,12,0.3965006023645401,0.45022743195295334,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,13,0.4173895865678787,0.4725356921553612,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,14,0.3982256129384041,0.48271188884973526,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,15,0.40586577355861664,0.4678984209895134,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,16,0.3975481539964676,0.5120997726917267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,17,0.40268057584762573,0.4520931914448738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,18,0.3979976549744606,0.5214550122618675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,19,0.4070444107055664,0.4904521778225899,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,20,0.4059796631336212,0.4731917604804039,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,21,0.4233773797750473,0.43680503219366074,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,22,0.42364997416734695,0.4781244099140167,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,23,0.4093155786395073,0.4194047898054123,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,24,0.40479105710983276,0.4310441166162491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,25,0.4062899723649025,0.4711507111787796,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,26,0.39733514189720154,0.43227241933345795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,27,0.3991472199559212,0.501584455370903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,28,0.40813906490802765,0.44516052305698395,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,hierarchical_logistic,4,bucketed,history,64,512,8,29,0.5306657999753952,0.4526458606123924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,0,0.4382229596376419,0.46322809159755707,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,1,0.4618363454937935,0.48626377433538437,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,2,0.44009818881750107,0.45984867960214615,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,3,0.4298132136464119,0.44379525631666183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,4,0.44414592534303665,0.43251892924308777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,5,0.4466303661465645,0.43144261091947556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,6,0.4483742043375969,0.5215284526348114,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,hierarchical_logistic,4,bucketed,history,128,512,8,7,0.43997421860694885,0.5199565961956978,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
