row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
5,stochastic_volatility,0,bucketed,last_depth,64,512,6,29,0.5128853470087051,0.3184075877070427,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,0,0.4358972758054733,0.31629855930805206,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,1,0.3803742155432701,0.33848123997449875,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,2,0.4017281085252762,0.3907069191336632,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,3,0.36935389041900635,0.34330810606479645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,4,0.3856034576892853,0.34378089755773544,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,5,0.3666084036231041,0.28828269243240356,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,6,0.36491523683071136,0.32130254805088043,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,7,0.45660294592380524,0.40217792987823486,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,8,0.41390617191791534,0.2921770289540291,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,9,0.384952612221241,0.3166840225458145,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,10,0.39259281009435654,0.4912969470024109,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,11,0.39706552028656006,0.43506970256567,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,12,0.38238637894392014,0.4006064012646675,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,13,0.4015476256608963,0.40053876489400864,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,14,0.36918192356824875,0.3922790139913559,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,15,0.4209432974457741,0.35736098885536194,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,16,0.43142007291316986,0.34104931354522705,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,17,0.3717613145709038,0.2716711238026619,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,18,0.3623589873313904,0.35862261056900024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,19,0.3778302073478699,0.2963058650493622,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,20,0.3652869462966919,0.26851484924554825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,21,0.39762062579393387,0.3121873363852501,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,22,0.3589061573147774,0.3745619133114815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,23,0.37816233187913895,0.3159673437476158,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,24,0.3838508054614067,0.362884484231472,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,25,0.45701801776885986,0.3280029147863388,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,26,0.4388798177242279,0.28541214019060135,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,27,0.45139558613300323,0.3513184264302254,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,28,0.48829440027475357,0.28056298941373825,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,stochastic_volatility,0,bucketed,last_depth,128,512,6,29,0.364296056330204,0.3184075877070427,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,0,0.2573527917265892,0.2573527917265892,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,1,0.25874411314725876,0.25874411314725876,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,2,0.307544007897377,0.307544007897377,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,3,0.3364066705107689,0.3364066705107689,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,4,0.2916538789868355,0.2916538789868355,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,5,0.27698221057653427,0.27698221057653427,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,6,0.3664809688925743,0.3664809688925743,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,7,0.35872478783130646,0.35872478783130646,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,8,0.3165968507528305,0.3165968507528305,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,9,0.30530184507369995,0.30530184507369995,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,10,0.27937178313732147,0.27937178313732147,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,11,0.2694285735487938,0.2694285735487938,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,12,0.23735716938972473,0.23735716938972473,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,13,0.23446124792099,0.23446124792099,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,14,0.23834041506052017,0.23834041506052017,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,15,0.2568281218409538,0.2568281218409538,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,16,0.25368738174438477,0.25368738174438477,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,17,0.24244928359985352,0.24244928359985352,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,18,0.32148123532533646,0.32148123532533646,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,19,0.26159391552209854,0.26159391552209854,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,stochastic_volatility,1,monolithic,monolithic,0,512,6,20,0.27100756019353867,0.27100756019353867,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
