row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,2,0.48904475569725037,0.39095378667116165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,3,0.5125749260187149,0.4215345233678818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,4,0.49088054895401,0.42985378950834274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,5,0.49978428333997726,0.4503604546189308,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,6,0.4953500032424927,0.4569946303963661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,7,0.5793905854225159,0.42007703334093094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,8,0.5663433969020844,0.41539525240659714,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,9,0.49576958268880844,0.43306881189346313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,10,0.514655701816082,0.4250435531139374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,11,0.4959704056382179,0.4084967225790024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,12,0.45543039590120316,0.4105924665927887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,13,0.506022721529007,0.44946329295635223,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,14,0.4900888428092003,0.4129047319293022,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,15,0.5348555892705917,0.41802824288606644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,16,0.5184614509344101,0.461163230240345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,17,0.49957919120788574,0.4461597129702568,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,18,0.4965187758207321,0.4683973267674446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,19,0.4722198471426964,0.46817173808813095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,20,0.4786092936992645,0.4629956930875778,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,21,0.49819303303956985,0.4709942415356636,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,22,0.4695006012916565,0.531465157866478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,23,0.44845881313085556,0.4469018504023552,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,24,0.469350203871727,0.41406770795583725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,25,0.4980837479233742,0.39354778826236725,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,26,0.4708544462919235,0.42568909376859665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,27,0.4763263463973999,0.38992030173540115,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,28,0.5211793258786201,0.4072006493806839,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,hierarchical_logistic,4,bucketed,last_depth,64,512,8,29,0.5102746114134789,0.42911334335803986,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,0,0.5363545715808868,0.4739851653575897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,1,0.5543167665600777,0.4064701199531555,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,2,0.540125884115696,0.39095378667116165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,3,0.5140933841466904,0.4215345233678818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,4,0.5538191646337509,0.42985378950834274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,5,0.5169155970215797,0.4503604546189308,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,6,0.5653847903013229,0.4569946303963661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,7,0.5231679528951645,0.42007703334093094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,8,0.5223261639475822,0.41539525240659714,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,9,0.5044428110122681,0.43306881189346313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,10,0.5105725303292274,0.4250435531139374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,11,0.5042316541075706,0.4084967225790024,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,12,0.5567152947187424,0.4105924665927887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,13,0.5169171765446663,0.44946329295635223,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,14,0.523640438914299,0.4129047319293022,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,15,0.5123449265956879,0.41802824288606644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,16,0.5376077890396118,0.461163230240345,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,17,0.5493941083550453,0.4461597129702568,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,18,0.5121658071875572,0.4683973267674446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,19,0.5337579473853111,0.46817173808813095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,hierarchical_logistic,4,bucketed,last_depth,128,512,8,20,0.5983058214187622,0.4629956930875778,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
