row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
26,eight_schools_centered,3,bucketed,last_depth,64,512,10,25,1.7946320250630379,1.759392112493515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_centered,3,bucketed,last_depth,64,512,10,26,1.9145096689462662,1.7298004627227783,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_centered,3,bucketed,last_depth,64,512,10,27,1.9435243606567383,1.6829882264137268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_centered,3,bucketed,last_depth,64,512,10,28,1.863546922802925,1.7642943635582924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
26,eight_schools_centered,3,bucketed,last_depth,64,512,10,29,1.9402054473757744,1.7653203308582306,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,0,1.6823304668068886,1.8407727777957916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,1,1.6895460188388824,1.7265463843941689,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,2,1.6938370317220688,1.7308251336216927,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,3,1.6718230098485947,1.7076197490096092,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,4,1.6850427985191345,1.7412509471178055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,5,1.6876593828201294,1.768554873764515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,6,1.6880921050906181,1.7167269885540009,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,7,1.6994404271245003,1.7484900653362274,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,8,1.6844598427414894,1.7151374071836472,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,9,1.700478971004486,1.7291275262832642,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,10,1.7922255918383598,1.7325707748532295,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,11,1.6733981892466545,1.712855651974678,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,12,1.7399934753775597,1.7158256322145462,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,13,1.7958120107650757,1.700758457183838,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,14,1.6969665735960007,1.7608331888914108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,15,1.7112159430980682,1.7454961761832237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,16,1.6869198232889175,1.759600006043911,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,17,1.7153564095497131,1.7168945372104645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,18,1.7794030532240868,1.721482791006565,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,19,1.7309957444667816,1.7374819070100784,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,20,1.7707691863179207,1.7122586742043495,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,21,1.7200326398015022,1.7285852879285812,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,22,1.7013358920812607,1.7546630948781967,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,23,1.6801865473389626,1.7335695400834084,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,24,1.6623111739754677,1.6796450763940811,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,25,1.675167791545391,1.759392112493515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,26,1.7160961031913757,1.7298004627227783,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,27,1.6952553614974022,1.6829882264137268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,28,1.729285828769207,1.7642943635582924,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
27,eight_schools_centered,3,bucketed,last_depth,128,512,10,29,1.7213326469063759,1.7653203308582306,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,0,1.76662078499794,1.76662078499794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,1,1.7448483258485794,1.7448483258485794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,2,1.7496742978692055,1.7496742978692055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,3,1.7283698543906212,1.7283698543906212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,4,1.7628608494997025,1.7628608494997025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,5,1.7719435319304466,1.7719435319304466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,6,1.7800495401024818,1.7800495401024818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,7,1.850555695593357,1.850555695593357,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,8,1.8000816851854324,1.8000816851854324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,9,1.7619616761803627,1.7619616761803627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,10,1.7695037499070168,1.7695037499070168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,11,1.7903153449296951,1.7903153449296951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,12,1.7492012456059456,1.7492012456059456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,13,1.7948018983006477,1.7948018983006477,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,14,1.7678787112236023,1.7678787112236023,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,15,1.7920496091246605,1.7920496091246605,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,16,1.8106329590082169,1.8106329590082169,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,17,1.7615261301398277,1.7615261301398277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,18,1.7318143546581268,1.7318143546581268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,19,1.776294894516468,1.776294894516468,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,20,1.7245541736483574,1.7245541736483574,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,21,1.7582164704799652,1.7582164704799652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,22,1.7273676171898842,1.7273676171898842,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,23,1.813572883605957,1.813572883605957,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,24,1.838838204741478,1.838838204741478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,25,1.7661541402339935,1.7661541402339935,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,26,1.7149619981646538,1.7149619981646538,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,27,1.8087096959352493,1.8087096959352493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,28,1.7704043984413147,1.7704043984413147,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,eight_schools_centered,4,monolithic,monolithic,0,512,10,29,1.7543836683034897,1.7543836683034897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,0,1.7805678024888039,1.76662078499794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,1,1.7922725975513458,1.7448483258485794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,2,1.9437753558158875,1.7496742978692055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,3,1.7965656146407127,1.7283698543906212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,4,1.856180652976036,1.7628608494997025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,5,1.8431562408804893,1.7719435319304466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,6,1.8841068372130394,1.7800495401024818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,7,1.8009485378861427,1.850555695593357,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,8,1.782492220401764,1.8000816851854324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,9,1.7698212787508965,1.7619616761803627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,10,1.8927504122257233,1.7695037499070168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,11,1.7439136058092117,1.7903153449296951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,12,1.9132456928491592,1.7492012456059456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,13,1.8552216812968254,1.7948018983006477,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,14,1.84758161008358,1.7678787112236023,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,15,1.8399384170770645,1.7920496091246605,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,16,1.958704724907875,1.8106329590082169,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,17,1.835372656583786,1.7615261301398277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,18,2.107264034450054,1.7318143546581268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,19,2.1683820262551308,1.776294894516468,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,20,1.8375715240836143,1.7245541736483574,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,21,1.8151002004742622,1.7582164704799652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,22,1.846739575266838,1.7273676171898842,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,23,1.8966353312134743,1.813572883605957,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,24,1.9247981756925583,1.838838204741478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,25,1.9774023219943047,1.7661541402339935,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,26,1.8766903802752495,1.7149619981646538,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,27,1.8561739549040794,1.8087096959352493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,28,1.8725186809897423,1.7704043984413147,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,eight_schools_centered,4,bucketed,none,64,512,10,29,1.9663086161017418,1.7543836683034897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,0,1.6975389122962952,1.76662078499794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,1,1.7240073531866074,1.7448483258485794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,2,1.7184880748391151,1.7496742978692055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,3,1.7245256155729294,1.7283698543906212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,4,1.6761127710342407,1.7628608494997025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,5,1.6786257922649384,1.7719435319304466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,6,1.6966164410114288,1.7800495401024818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,7,1.6729552000761032,1.850555695593357,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,8,1.691118635237217,1.8000816851854324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,9,1.7253651693463326,1.7619616761803627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,10,1.7301773354411125,1.7695037499070168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,11,1.7622723132371902,1.7903153449296951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,12,1.7346228659152985,1.7492012456059456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,13,1.776486761868,1.7948018983006477,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,14,1.6868443712592125,1.7678787112236023,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,15,1.7199695631861687,1.7920496091246605,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,16,1.6980933025479317,1.8106329590082169,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,17,1.6937846541404724,1.7615261301398277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,18,1.7329024598002434,1.7318143546581268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,19,1.687725506722927,1.776294894516468,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,20,1.7406804487109184,1.7245541736483574,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,21,1.7691873013973236,1.7582164704799652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,22,1.685806281864643,1.7273676171898842,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,23,1.699273757636547,1.813572883605957,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,24,1.7008415460586548,1.838838204741478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,25,1.7022594958543777,1.7661541402339935,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,26,1.7036388367414474,1.7149619981646538,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,27,1.695249430835247,1.8087096959352493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,28,1.705120012164116,1.7704043984413147,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,eight_schools_centered,4,bucketed,none,128,512,10,29,1.714158982038498,1.7543836683034897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,0,1.796118512749672,1.76662078499794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,1,1.804408349096775,1.7448483258485794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,2,1.8036735355854034,1.7496742978692055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,3,1.7621226981282234,1.7283698543906212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,4,1.8866597414016724,1.7628608494997025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,5,1.8374878391623497,1.7719435319304466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,6,1.8591565042734146,1.7800495401024818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,7,1.7808648869395256,1.850555695593357,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,8,1.887999564409256,1.8000816851854324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,9,1.9295990690588951,1.7619616761803627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,10,1.8333562463521957,1.7695037499070168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,11,1.8223350942134857,1.7903153449296951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,12,1.9396899342536926,1.7492012456059456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,13,1.860442876815796,1.7948018983006477,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,14,1.8044217601418495,1.7678787112236023,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,15,1.9012402445077896,1.7920496091246605,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,16,1.8525913283228874,1.8106329590082169,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,17,1.8482935056090355,1.7615261301398277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,18,1.9305366203188896,1.7318143546581268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,19,1.815251886844635,1.776294894516468,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,20,1.8966232389211655,1.7245541736483574,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,21,1.8962932229042053,1.7582164704799652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,22,1.9098611697554588,1.7273676171898842,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,23,2.1231355369091034,1.813572883605957,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,24,1.8827050104737282,1.838838204741478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,25,1.761834166944027,1.7661541402339935,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,26,1.87806748598814,1.7149619981646538,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,27,1.9408254623413086,1.8087096959352493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,28,1.8420410081744194,1.7704043984413147,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,eight_schools_centered,4,bucketed,history,64,512,10,29,1.923887625336647,1.7543836683034897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,0,1.7150840610265732,1.76662078499794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,1,1.6933517530560493,1.7448483258485794,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,2,1.808522380888462,1.7496742978692055,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,3,1.7031225040555,1.7283698543906212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,4,1.6924361810088158,1.7628608494997025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,5,1.7096826136112213,1.7719435319304466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,6,1.748896338045597,1.7800495401024818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,7,1.7508047744631767,1.850555695593357,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,8,1.7652329355478287,1.8000816851854324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,9,1.717777542769909,1.7619616761803627,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,10,1.7277487218379974,1.7695037499070168,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,11,1.7055127993226051,1.7903153449296951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,12,1.6921130642294884,1.7492012456059456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,13,1.724984735250473,1.7948018983006477,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,14,1.7672961577773094,1.7678787112236023,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,15,1.690222330391407,1.7920496091246605,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,16,1.688336580991745,1.8106329590082169,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,17,1.6908292844891548,1.7615261301398277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,18,1.741807296872139,1.7318143546581268,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,19,1.7427081018686295,1.776294894516468,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,20,1.697580836713314,1.7245541736483574,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,21,1.739384487271309,1.7582164704799652,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,22,1.7196350321173668,1.7273676171898842,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,23,1.686151660978794,1.813572883605957,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,24,1.7324867993593216,1.838838204741478,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,25,1.7853900119662285,1.7661541402339935,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,26,1.9554392844438553,1.7149619981646538,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,27,1.7006522044539452,1.8087096959352493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,eight_schools_centered,4,bucketed,history,128,512,10,28,1.6903739273548126,1.7704043984413147,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
