row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
6,funnel,0,bucketed,last_depth,128,512,4,6,1.5171577408909798,1.3017523363232613,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,7,1.5566371902823448,1.1973343789577484,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,8,1.4445269405841827,1.22721466422081,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,9,1.9127956256270409,1.197967290878296,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,10,1.8635417371988297,1.3669117912650108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,11,1.7453774884343147,1.2144282907247543,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,12,1.5283262878656387,1.0690568834543228,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,13,1.7208600416779518,1.060584895312786,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,14,1.4450370371341705,1.1709498837590218,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,15,1.255681149661541,1.152604602277279,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,16,1.6614737287163734,1.0969994962215424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,17,1.4442784786224365,1.1396895945072174,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,18,1.3451344296336174,1.1560478210449219,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,19,1.5522628426551819,1.1923077777028084,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,20,1.418614886701107,1.1879411488771439,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,21,1.4973161444067955,1.3426483049988747,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,22,1.9223983883857727,1.2575353533029556,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,23,2.079096920788288,1.2139033898711205,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,24,1.9159621968865395,1.2461310476064682,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,25,2.0170734971761703,1.13908152282238,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,26,1.8369164615869522,1.1268511936068535,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,27,1.8652161657810211,1.213769368827343,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,28,1.8143578991293907,1.1329900547862053,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,funnel,0,bucketed,last_depth,128,512,4,29,1.4558453038334846,1.1328783109784126,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,0,1.0656271427869797,1.0656271427869797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,1,1.201086401939392,1.201086401939392,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,2,1.1409782990813255,1.1409782990813255,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,3,1.0571879968047142,1.0571879968047142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,4,0.9746675863862038,0.9746675863862038,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,5,0.9794121161103249,0.9794121161103249,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,6,0.9899927303195,0.9899927303195,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,7,0.9914990961551666,0.9914990961551666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,8,0.9626258090138435,0.9626258090138435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,9,1.0592630729079247,1.0592630729079247,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,10,1.0812838152050972,1.0812838152050972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,11,0.9266056716442108,0.9266056716442108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,12,1.2074846476316452,1.2074846476316452,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,13,1.0855630710721016,1.0855630710721016,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,14,1.0243396908044815,1.0243396908044815,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,15,1.0144885256886482,1.0144885256886482,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,16,1.0624813586473465,1.0624813586473465,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,17,1.004240743815899,1.004240743815899,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,18,0.8809849843382835,0.8809849843382835,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,19,1.029354251921177,1.029354251921177,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,20,0.8905554041266441,0.8905554041266441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,21,0.9540745839476585,0.9540745839476585,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,22,0.9816256910562515,0.9816256910562515,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,23,1.1230043321847916,1.1230043321847916,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,24,1.0921351239085197,1.0921351239085197,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,25,1.010975830256939,1.010975830256939,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,26,1.0162474513053894,1.0162474513053894,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,27,1.1803833544254303,1.1803833544254303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,28,0.9850861877202988,0.9850861877202988,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,funnel,1,monolithic,monolithic,0,512,4,29,1.0056894570589066,1.0056894570589066,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,0,1.4438170120120049,1.0656271427869797,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,1,1.468520388007164,1.201086401939392,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,2,1.2711927443742752,1.1409782990813255,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,3,1.4360668882727623,1.0571879968047142,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,4,1.3566792383790016,0.9746675863862038,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,5,1.500029817223549,0.9794121161103249,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,6,1.7165159657597542,0.9899927303195,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,7,1.4094546735286713,0.9914990961551666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,8,1.6112304255366325,0.9626258090138435,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,9,1.5584062337875366,1.0592630729079247,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,10,1.805303879082203,1.0812838152050972,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,11,1.5529387444257736,0.9266056716442108,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
