row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,17,0.4944133386015892,0.4142390862107277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,18,0.534178115427494,0.46437107771635056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,19,0.5386059209704399,0.4123690128326416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,20,0.5139114856719971,0.34695278108119965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,21,0.5107632800936699,0.42094798386096954,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,22,0.4546527564525604,0.4756600558757782,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,23,0.5076144933700562,0.47432053834199905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,24,0.5738648250699043,0.41115882992744446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,25,0.5315089598298073,0.43033184856176376,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,26,0.5069993212819099,0.4238474667072296,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,27,0.5883575305342674,0.4765070006251335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,28,0.5550964027643204,0.49719198048114777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
5,eight_schools_noncentered,0,bucketed,last_depth,64,512,10,29,0.5676706656813622,0.5434698089957237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,0,0.45495476573705673,4.783946365118027,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,1,0.4589183107018471,0.4406552165746689,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,2,0.4732286334037781,0.38037731498479843,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,3,0.4378136619925499,0.45840317010879517,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,4,0.45446503162384033,0.41867369413375854,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,5,0.45793335139751434,0.4614218771457672,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,6,0.6342564299702644,0.39845936745405197,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,7,0.42894529551267624,0.4637657627463341,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,8,0.4368046522140503,0.42654789984226227,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,9,0.4613962024450302,0.4376004785299301,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,10,0.4879622980952263,0.40481144934892654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,11,0.4297874718904495,0.43699079006910324,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,12,0.46431441605091095,0.4259481728076935,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,13,0.4291503578424454,0.48324649780988693,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,14,0.45824649930000305,0.44373349845409393,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,15,0.48552587628364563,0.38824448734521866,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,16,0.549908958375454,0.40607158839702606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,17,0.543658584356308,0.4142390862107277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,18,0.6295182034373283,0.46437107771635056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,19,0.6522714197635651,0.4123690128326416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,20,0.5965283438563347,0.34695278108119965,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,21,0.4664263650774956,0.42094798386096954,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,22,0.5286040753126144,0.4756600558757782,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,23,0.4550267904996872,0.47432053834199905,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,24,0.49136999249458313,0.41115882992744446,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,25,0.4399169608950615,0.43033184856176376,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,26,0.4743479862809181,0.4238474667072296,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,27,0.4649681970477104,0.4765070006251335,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,28,0.4372968152165413,0.49719198048114777,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
6,eight_schools_noncentered,0,bucketed,last_depth,128,512,10,29,0.43899332731962204,0.5434698089957237,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,0,0.44907447695732117,0.44907447695732117,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,1,0.4292590767145157,0.4292590767145157,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,2,0.4201904460787773,0.4201904460787773,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,3,0.40910515934228897,0.40910515934228897,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,4,0.3584573045372963,0.3584573045372963,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,5,0.43471845239400864,0.43471845239400864,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,6,0.3715064153075218,0.3715064153075218,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,7,0.42115824669599533,0.42115824669599533,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,8,0.396137572824955,0.396137572824955,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,9,0.4630563259124756,0.4630563259124756,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,10,0.46211882680654526,0.46211882680654526,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,11,0.4338013827800751,0.4338013827800751,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,12,0.34590931236743927,0.34590931236743927,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,13,0.36348559707403183,0.36348559707403183,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
7,eight_schools_noncentered,1,monolithic,monolithic,0,512,10,14,0.4176725000143051,0.4176725000143051,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
